"lgNOAEL","apol","ast_fraglike","ast_fraglike_ext","ast_violation","ast_violation_ext","a_acc","a_acid","a_aro","a_base","a_don","a_heavy","a_hyd","a_ICM","a_nBr","a_nCl","a_nF","a_nN","a_nO","a_nP","a_nS","balabanJ","BCUT_PEOE_2","BCUT_SLOGP_0","BCUT_SLOGP_1","BCUT_SLOGP_2","BCUT_SMR_0","BCUT_SMR_2","b_1rotN","b_double","b_max1len","b_single","b_triple","chi0v_C","chi1v","chiral","chiral_u","diameter","GCUT_PEOE_3","GCUT_SLOGP_0","h_ema","h_emd","h_emd_C","h_logD","h_logS","h_log_dbo","h_log_pbo","h_pavgQ","h_pKa","h_pKb","h_pstates","h_pstrain","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex","lip_acc","lip_don","lip_violation","logP(o/w)","logS","mutagenic","nmol","opr_brigid","opr_leadlike","opr_violation","PEOE_PC+","PEOE_RPC-","PEOE_VSA+0","PEOE_VSA+1","PEOE_VSA+2","PEOE_VSA+3","PEOE_VSA+4","PEOE_VSA+5","PEOE_VSA+6","PEOE_VSA-0","PEOE_VSA-1","PEOE_VSA-2","PEOE_VSA-3","PEOE_VSA-4","PEOE_VSA-5","PEOE_VSA-6","PEOE_VSA_HYD","PEOE_VSA_NEG","PEOE_VSA_PNEG","PEOE_VSA_POL","PEOE_VSA_POS","PEOE_VSA_PPOS","petitjeanSC","radius","reactive","rsynth","SlogP","SlogP_VSA0","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","SMR_VSA0","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","TPSA","VAdjMa","VDistEq","vsa_acc","vsa_acid","vsa_base","vsa_don","vsa_other","vsa_pol","weinerPath"
3.09691,-0.6377165605037214,-0.9281255361231152,-0.7461134425506302,0.9884593645338011,1.6192919481913872,1.69155853376295,-0.19840138407025376,-1.06895295392655,-0.21981753165239884,2.9653194939303846,-0.5382591411359914,-0.8004567835100069,-0.3792291498129874,-0.12279871928244294,-0.471606712017456,-0.2615426790025634,-0.8478033218812219,1.5500786125871808,-0.22249074149414694,-0.44342078942544083,2.1169467080856994,1.3357159071775762,-1.3950456053752713,-2.198746358355722,-0.01357080663475907,-1.0218677849926419,0.8257040655524475,0.2896145599780554,-0.9353710330206886,1.5175430415577327,0.023657181143247996,-0.24245079534033898,-0.8382393311429056,-0.7885301722165365,2.023378063488753,-0.37584066213831907,-0.4303012762765397,0.21076094831597558,0.11675622302744415,0.7462209241080133,1.12641738243511,-0.16055303002563703,-1.6974446933939125,1.9027704519982889,-0.34838462105263635,-1.3843136997059373,0.11970612054128527,0.5333922423482691,0.4702007495667422,-0.3137295698196354,-0.30166069058049466,-0.24237839125354843,-0.32037082534042105,-0.10258072556014386,-0.07327122321565649,-0.21561369403172437,0.10054396294683299,0.8258378369967418,3.1383642920409627,1.6461751759673477,-2.4112723144552892,1.956614020771746,-0.41574087986742214,-0.24041047939455806,-1.2783874694103416,-3.1744485656529635,1.9731497206954138,0.3502897671760219,-0.9779140307218732,-1.1225132444322532,-0.8223271030473567,-0.7425347338343635,-0.6616898324713861,3.7647780271081173,-0.5973841158210657,-0.4923084163926254,-0.4959212121864709,-0.5369746573421363,-0.40854920029230457,-0.4695152277459348,4.175269147807071,-0.7911794732867049,-0.4125027748370701,-1.9635361580962452,0.20255768318088196,2.3336817963330048,2.0718860035200257,-0.9396002519270639,1.5824267052438388,-0.12374556242157819,-0.3387258014696035,-0.746113442550628,-1.423699745869871,-2.5330731828366657,3.615786214862507,-0.6665777391987449,0.0412359490196913,0.51385435551603,-0.5545005597718481,-0.5495617846717447,-0.45844377161863303,-1.002573567112079,-0.4216067848662898,-1.3360997325040558,-0.8316258227297784,3.280419347148702,-0.5725755261695092,1.2491881807536638,-0.45911057932653965,-1.1004426663285045,0.7470488231509562,-1.3833420053484007,1.6101849984050056,-0.43924426866520605,-0.2751641785006056,-0.9090186626561974,-0.20116789586422335,-0.16460374896897914,-0.47555570038560974,-1.0789244346461657,1.7660432237319987,-0.39434382628246367
0.8692316999999999,0.21603757312947658,-0.9166018334293304,-0.7424700882483826,0.9715230553998224,0.2767358657039516,-0.17069044530154176,-0.21290588593851348,1.2852015390094405,-0.2320009917354081,-0.06130469157632812,0.7754504847348329,1.1808016281050357,1.7503695300651536,-0.13048789171957573,2.10185015174704,1.6126569994428095,0.5355502949220576,-0.6264996116128467,-0.22585903942494917,-0.4457868446440134,-0.4953080878723104,0.8440073412052127,0.0861169512602693,-0.07550914866048952,0.6420599669895615,0.5075108797018189,0.779733745322368,-0.19375288493536225,-0.14720167256087657,-0.36998580321395047,-0.35610272194233694,-0.24404526327378573,0.056654788913110155,0.45132605768612644,-0.3745474027642714,-0.36809828231519104,0.4646651540683784,0.008107408949279638,-0.3960087064479705,0.16003839168530254,-0.137174791196095,-0.1906785452866897,1.1861041303018993,-1.0618266087561832,-0.35627140999611706,1.1829923677350607,0.12034429709152111,0.5342101661722722,-1.1058625945545986,-0.2868989493918317,-0.31346318649618465,0.30379988992055873,0.03999065266614532,0.6465910017542256,0.2723101724573709,-0.021642105827339164,0.0073436800532658,-0.23292081004919174,-0.05222619413091445,1.6503652949491228,0.7998031644422658,-0.9612238193537728,-0.4092702949880454,-0.25192668889595327,0.6990915710064509,0.3095492895635199,0.7599707412871455,0.5548613469250911,-0.9231218416920108,-0.316681364665624,0.18969675841093403,0.12583320435153633,0.1368513462927735,-0.44526265925702685,0.5690017310329077,-0.11952319138269335,-0.5063264176289372,2.258109573838596,-0.4161201435254529,1.4324911326133585,0.1693010279153137,0.20946409320063708,-0.4212853807807739,0.6476976756933865,1.5711959895151342,0.025084549179595905,-0.07775061125233973,-0.19078478522626896,-0.14462109629376996,0.756937588378074,0.07096787419907757,-0.7270245124999247,-0.07751414446068838,1.3402572349913744,-0.1457673079650696,0.20468585863871325,-0.7278932377910214,-0.7547033886095167,1.7711431058677238,-0.550949633323254,4.9793942908263595,0.5778015621654335,-0.42102057173062535,1.4180732908223341,-0.2439923126534197,0.8283915207999819,0.6690374410648788,0.7241780838958782,-0.4641029579299484,0.2974078892678709,-0.6034626246303367,0.41503230912168876,-0.2798175623020376,0.8625054614500991,0.9522629753009846,0.07329552419849095,-0.21420391696201097,-0.17765088537962848,0.2989073272143362,-0.5283848954928002,-0.23047968168051103,0.201476622587359
2.1298508999999997,0.5248557249468977,-0.9154504559527001,-0.7394732352648908,0.9625766082952157,0.9359610302108237,-0.18955849300922467,-0.21424984510924572,1.2220102453649484,-0.2288648018626322,-0.07598175226819037,0.6681807096617547,0.7367963856036777,-0.24942027946754664,-0.1227987192824429,-0.4696843060731051,-0.25874513293592594,-0.16117261542808037,0.6645225799898591,-0.21267295831765767,-0.43095172085485123,-0.8548162853529948,0.951041796660562,-0.7412491598512574,-0.8016096275450117,0.847726794903215,-0.11121747510986246,0.70252972217826,0.9038101114086889,-0.1414997762482456,0.015647441310092658,0.309947084107721,-0.2438688025159857,0.7213931319898803,0.4286868082532198,-0.3885657862294558,-0.35877378973363455,1.1639160179214725,0.061398605064398204,-0.4914295940453477,-0.14474050436046038,0.6505449164822632,1.034661125676549,0.25368223808898294,-0.17488879868497342,-0.342560679914162,1.0990022389302818,0.13071478261902783,0.5328739878554183,0.4753165181418604,-0.3172555720534538,-0.32266018700493904,1.0819697090320717,0.7287468656894487,0.13364417621507174,0.5474277500792997,0.21775079039353784,-0.05976238478633422,0.4665311403591579,-0.06864346634153273,-0.3993924767911694,0.3680756007252086,-0.2801532346725386,-0.4202466868100799,-0.256892639463588,0.6586079015729047,0.3171974787405043,-0.48921643320640307,0.40263896517379383,-0.645178906028846,1.1043577959685191,-0.11239386664228002,-0.3868249198385447,1.772298534481426,-0.4473940281846318,-0.6244563295912762,0.3190539796785295,-0.5148449322491434,-0.5310469799547987,-0.41931999613517784,-0.4440225219698747,0.5930505098473091,-0.6117090019117567,-0.018140276976680636,0.7569476478039872,-0.9275434766902425,0.09025662745494678,-0.09486273029380443,1.1904434731701774,-0.2246239658193544,0.7521180916398209,0.4429845073548644,-0.7306578399828686,1.1227470531467911,0.5263296523799073,0.4320133506872026,-0.3893533880414032,-0.4190431075139053,1.0540659254417841,-0.5544870975191682,-0.5443353976220972,-0.4621790403390899,1.7358850935164618,-0.4842689962987484,-0.21830555001391172,0.01702426778692534,-0.15683887329038915,0.30078940522805764,0.39431017087190257,-0.46969496390425225,1.0744320277358463,1.677444979967925,-0.8404873857179832,0.05577839047722599,0.7794758642454322,1.4107903171996967,-0.0974100875181011,-0.2137854780671545,-0.17980734008179855,0.2897807480516628,-0.04953602562523196,-0.35290486573708557,0.36801419004164515
2,-0.7302690963915413,1.1060066087952745,1.375025157391561,-0.9401105244525708,-1.048268341990546,0.277990103439518,-0.21878287881850222,0.10677079052739247,-0.24061201828603596,1.1493110420505301,-0.6672942686601151,-0.6534322365060568,0.44929746428286155,-0.11919269470575218,-0.47664515435483906,-0.2559274487567804,-0.8335798518681277,0.23668570098059805,-0.22249074149414685,1.15087718104827,0.22045315398721543,1.1769915559169253,0.8076214695290229,-0.8388688500687649,1.043529777202632,0.8245403529028525,0.8807931258534252,-0.6954849318148051,-0.9094494190449518,-0.38359492470623857,-0.7351901411984395,-0.22487350930468156,-0.7098261751813043,-0.47066318027789733,-0.37860464170600117,-0.37445100336130355,-0.6206917268902119,-0.4751977510628942,0.626375001995358,-0.41474743815484094,0.1499067721303533,-0.4455700076141669,-0.22405777146628958,0.6061595741333098,2.3330501056965827,-0.4009437944568285,-1.8138915298327933,-4.170110353364347,0.4801712256060844,-0.3103194202749848,2.9559395441893614,-0.8254774773615785,-0.5808189814066416,-0.6685807150201113,-0.7751683318940448,-0.5186360366787968,-0.6312069417110838,-0.24213768727953422,-0.052020038761960596,-0.38853829656351624,-0.5747355820550245,0.5170492928348305,-0.415740879867422,-0.26521697106221875,-0.2891704923867273,0.3093177936428626,-0.47515539507671567,-0.49388946156700364,-0.30436006332000143,-0.3521387757597152,-0.8139534057376918,1.097551969298005,-0.6618447411790849,-0.4392120296004394,-0.5958013774692325,-0.3294279828348289,-0.45193953830674477,-0.5412340317875598,-0.4309243787081727,-0.43650425692985273,2.244973974123397,-0.7809037162266599,-0.42530882733082687,-0.8862694759800889,-0.46041160209607823,0.9480593734705639,0.015574330335209274,-0.6323665310118207,-0.6885544695843081,0.759265823028203,-0.5493504581330413,-0.7594716286348933,-1.425470528501033,-0.7308469886431685,-0.022727261124386722,1.2001457968101352,-0.48301778808603635,-0.7511203311041939,-0.33130887362908623,-0.5056394458965723,-0.4460874815847436,0.2618728974247859,-0.43517486454167076,-0.8500859338161519,0.33408447311446,-0.11958561809037382,-0.5138265232971844,-0.5889709799233735,-0.45916643228188164,-0.1707435525199793,-0.7742343072016074,-0.7516842478642876,0.008773940670260938,-0.44228440481329123,-0.5241505068449275,-0.9091943895732797,-0.2217863839787936,-0.18368339058116248,-0.4699437740156059,-0.6035629773473787,0.5817469836657541,-0.4314216227106343
1.5494868999999998,1.1564317368718817,-0.9004288205142239,-0.7284605844844663,0.967612954700206,0.9415326496209686,-0.17623652091415587,-0.2058291939187694,1.2095208951070093,-0.23037265155821382,-0.7068012119322101,1.378464378877954,1.4521440030736879,0.1241054127495973,-0.12814561317746848,1.2604106709893066,-0.2506139283260452,-0.16557352446055384,0.27736287685937766,-0.22355377774726573,-0.44405076163352036,-0.9087345838523935,0.6762696572562645,0.4114602728920378,-0.6456745111804951,0.6615550792153262,-0.12113718528829054,0.4776758343376928,0.5282572914394777,0.6212508657059191,-0.3698512450885443,0.5988256281087125,3.816045286596709,1.2968829324897588,1.1834019823675244,1.6786318761511327,3.8210593846985184,0.9570373476335388,0.8201993031029664,0.5053212537564322,0.08168006807273276,-0.11846644799624761,0.5638750316036685,1.6045806285198119,-1.5235973491246566,-0.3505408814476317,1.6556426904015042,0.11517029077452604,0.5355771414392563,0.47901948977250886,-0.3234073113175322,-0.3080638558935959,0.7432723793379321,0.13131285152515737,0.91286600739513,0.5473655947318865,-0.012955195035888045,0.06950495115552258,0.1295685140602365,-0.7239079137439364,1.702948263126408,1.3058489573393808,-1.560769092726192,-0.415740879867422,-0.2529107979197489,1.2981920480652867,0.30666228247880545,0.8069835772002536,0.2010340295397126,-0.5794329654742514,1.263832098338485,-0.028890756878883317,0.4035598818071282,-0.6582016193316126,0.049703987877916245,0.736537779654258,-0.5154066825463457,0.23792321565141894,1.3410702598157587,-0.40216416488630957,0.5094031385812571,-0.5088111796678867,0.3973379135266658,-0.21679898204310877,1.5568330459076205,1.1012466273881243,-0.22784361664590935,-0.1568937309348053,0.9007950195796823,-0.07872572575633596,0.31283613043363623,0.45262826747234186,1.3667599594973678,-0.30369234133284895,1.6725176350042832,-0.35336021709581356,-0.3735847672094636,0.361253054447215,0.7217278038014605,0.2543922351647233,-0.42366405571154564,-0.4556380273336445,2.0323923282678575,-0.3222026800597255,1.0374533664644987,0.04964134700569367,0.4008509709442978,-0.16398134801615571,2.5921803963187067,-0.4666360270911982,1.1695369372044429,-0.5048102631527411,0.8435055531157047,0.14739438474971123,1.2451465929609826,1.2950354320455881,0.6825160751461514,-0.20301501692123772,-0.17725225370211356,-0.4842702937105235,0.8971739155315852,0.01436546810365269,0.7052468270165254
1.6499541000000002,0.9868578284379523,-0.9166018334293304,-0.7424700882483826,0.9715230553998224,0.933534300215604,-0.17069044530154176,-0.21290588593851348,2.46077900513987,-0.2320009917354081,-0.06130469157632812,1.373776750663862,1.3338452433789332,-0.09182343738818588,-0.13048789171957573,-0.4703358877514296,-0.2654931863129424,0.5355502949220576,0.6857388299028839,-0.22585903942494917,-0.4457868446440134,-1.098557977582025,1.1107112390328029,0.09575621566043502,-0.8259895560142054,1.040750283485799,0.07000400717722322,0.878362965594869,0.297177301850597,0.6382320693515353,-0.36998580321395047,0.2741904735536653,-0.24404526327378573,1.2160971898218358,0.9472412347589043,0.23523912601230373,0.7967495288207604,1.18278402853769,0.7519751920371371,-0.09852424733593468,-0.04414296328261558,0.4134365263681312,0.43812374526045605,0.9829997879598261,-1.0996770467387296,-0.35627140999611706,2.482257336499916,0.11886795064785259,0.08486192085918853,0.478319230872966,-0.3069411866130829,-0.3135837946023315,0.6583521197740758,0.007429832766894462,0.25252862681238497,0.10758700195122861,-0.2813518563157561,-0.3828204497594955,0.8356886804066133,-0.05222619413091445,1.6503652949491228,1.0192281969320522,-1.0510974014608516,-0.4092702949880454,-0.25192668889595327,2.510108105305057,0.3095492895635199,0.7599707412871455,0.3609332994723826,-0.7048124388027842,2.082590992928484,0.14692119476410437,-0.7496457390107106,-0.6707552861661755,-0.44526265925702685,0.5690017310329077,0.3081791756277694,-0.5063264176289372,-0.23769600188520917,-0.4161201435254529,-0.43583466404563503,0.29442392868586914,0.3934778439401694,-0.21880130660712319,0.9917924403276492,-0.6377261034943577,0.3167971634329483,0.251591665928529,1.422965058411805,0.16656243318118313,0.756937588378074,0.484334535868604,-0.7270245124999247,0.6894026552637698,1.104202181923758,-0.33937700102183616,0.6587523700512699,0.2900243432961558,-0.7547033886095167,-0.33434283684434607,-0.550949633323254,-0.4585248876051747,3.443349039328734,-0.42102057173062535,-0.2825165963468821,0.6016219063438947,-0.3457991442546025,-0.5711852283339715,0.24883332997367025,1.2517498714108188,2.1496941704032198,-0.321187790541976,-0.8705651173501014,0.3378980297601988,1.2890842170526486,1.348522242013685,0.48222370363849787,-0.21420391696201097,-0.17765088537962848,0.8090384072839292,0.49586931229633735,0.1799756680582152,0.7110314653351011
3.5563025,-0.9079481738257882,-0.9029185466343552,-0.7262658973279023,0.9635157657252503,1.5908801578790308,1.2008416032931521,-0.21878287881850222,-1.0655724894633753,-0.24061201828603596,1.7532562558200828,-0.7874564838284308,-1.1110014939573638,-0.2269113286443014,-0.11919269470575218,-0.47664515435483906,-0.2559274487567804,-0.8335798518681277,1.107308480467018,-0.22249074149414685,-0.4446570926777416,1.729708015850206,1.2287398746883056,-1.1127003108448736,-1.9359325125427906,-0.06890927055860718,-0.7049539430940612,0.6964208078788383,0.03949336956407612,-0.14249437902086715,0.745593352311053,-0.4244029020223843,-0.22487350930468156,-1.0072909474277005,-1.041439038236708,1.4249003326679246,-0.37445100336130355,-0.6206917268902119,-0.3057763347362812,0.1464017113500109,0.41561248347735424,0.6276338768837386,-0.12887142241857852,-1.445758265095511,1.6335659111722287,-0.35049559976199074,-1.1595953953316918,0.10381369717156638,0.5289329644430101,0.4801712256060844,-0.3103194202749848,-0.3146496716754083,-0.4512105858751456,-0.4309455282362379,-0.56530141448043,-0.4289201664840807,-0.4053856272369619,-0.28319946557915376,0.47112101327829325,1.8207013566685983,-0.38853829656351624,-1.9908178436903023,1.7962804516684152,-0.415740879867422,-0.26521697106221875,-1.275223910525319,0.3093177936428626,-0.47515539507671567,0.11795213723381082,-0.6251591999477448,-1.1204910162325217,-0.8139534057376918,-0.7316668767937802,-0.6618447411790849,3.2917790976267733,-0.5958013774692325,-0.5036017769936872,-0.505382420509393,-0.5412340317875598,-0.4309243787081727,-0.43650425692985273,2.5977269728900083,0.21115662743276464,-0.42530882733082687,-1.985569183107476,-0.10169008938451496,1.7460818024991691,1.6162627945121635,-1.0264727965058844,1.291884401120639,0.759265823028203,-0.5493504581330413,1.3149061033081735,1.401778503256967,-2.175233949671165,2.097567874207539,-0.6632394574381371,1.1214268153509546,-0.09522517678968967,-0.5566500683180374,-0.556602160901639,-0.4460874815847436,-0.9748275880354977,-0.43517486454167076,-1.3562429222844747,-0.24249861613131485,1.84802639178776,-0.5920850038402533,0.686916578211459,-0.45916643228188164,-1.0931974854048205,-0.006337236470220331,-1.0775181075610378,1.0486815948294697,-0.7772753984436109,-0.5772324717493618,-0.21713031828957385,-0.2217863839787936,-0.18368339058116248,-0.4699437740156059,-0.1510744089467536,1.2728882001331123,-0.4460257952885192
1.5440681,-0.2554327131548073,1.1231339673256842,-0.7182553937373887,-0.9583548524886206,-0.40436952345563637,-0.6424441481062728,-0.21037169794062996,-0.10067023165063604,-0.2264863708336738,-0.6761020211995515,-0.31965147340371636,-0.5141195922322277,-0.7455776858193284,-0.11927524303047457,-0.47178237488972874,-0.2639745724421277,-0.84658958084322,0.2363107312473094,-0.2104422568206325,-0.43712350397142014,-0.30389300168171607,0.023914588726033692,-0.2914909738558613,-0.019760094736640532,0.005353448940910166,-0.6687717933025379,-0.07479069002905936,0.2684174899577859,-0.16881139011967172,-0.010226148238174693,-0.05624678074080447,-0.23633580550878952,-0.002555199194391289,-0.35062355475206597,-0.3755721902593506,-0.3714381975455604,-0.0989311709061409,-0.0005111128593942027,0.490980410281161,-0.6056748931772364,-0.31749344438087723,0.2819578915610963,-0.12553668165770848,0.42010189523576535,-0.34379068743793056,-0.36727341065700436,0.13173828122857872,0.5470933246106617,0.47696839033333394,-0.3293080790471863,-0.31680818874811656,-0.06061597507018157,0.14035100041476323,-0.4293209813239902,-0.17557545649865336,-0.02694932408404005,-0.29128030613343214,-0.2472033833013909,-0.6936274891743146,-0.3950226938922838,-0.19395518290958558,0.4121474818775097,-0.40699178274892345,-0.2519266888959537,-0.4571115674444528,0.3174359453772264,-0.4814372986894717,-0.049675421373253315,0.22274202085027395,0.03964193479925293,-0.1623656515393711,0.3052226877978542,0.9816034411281799,-0.4423162684480478,0.7663409684171889,-0.5171212930164147,-0.5090616085830859,-0.5358944330392683,-0.41508891883833177,-0.4452448216202618,-0.47660094726160346,0.1903855812980031,-0.019383865102849895,-0.16745642952044038,-1.1159923506380043,-0.2508311941312862,-0.3400998903747332,0.2167359367470425,-0.36504365968774044,0.046010898709107906,-0.1491160545175323,-0.7469077502277851,-0.21416910670141598,-0.01340745795375109,-0.6482084633316779,-0.3630862403592146,0.2837669119272358,-0.11051105217021862,0.1275085658603633,0.41057460178633853,-0.4604326977566994,-0.02895159264808922,-0.12422204795468317,-0.33022433555668473,0.24539920344245414,-0.6955682316123116,-0.38112421367168975,-0.40516327533695207,-0.4668884924523245,0.09401595547672481,0.27876413754651064,-0.34567210522420955,-0.3575359583092479,-0.05231948219809279,0.39698278516742525,-0.21509454622302293,-0.2107373193728045,-0.18174409598335442,-0.4781495532119858,1.0688490732761238,-0.6358515573783143,-0.32249317704986125
1.9680001,-0.7969440627541626,1.0894937960222904,1.3450131214038,-0.9299049325446755,-1.036861003319353,-0.6362677420008931,-0.21290588593851348,0.10962407287901144,-0.2320009917354081,-0.06130469157632812,-0.8998630598664497,-0.5026781399078348,-1.1189372071286572,-0.13048789171957573,-0.4703358877514296,-0.2654931863129424,-0.8405033626808389,-0.6264996116128467,-0.22585903942494917,-0.4457868446440134,0.028439601966375072,1.0908011140660954,0.7509314281628878,-0.8259895560142054,0.5604662012734987,0.07496244048762257,0.7789947018034278,-0.6846830717213213,-0.9326354144732885,-0.36998580321395047,-0.7342786392399382,-0.24404526327378573,-0.5544943559235815,-0.9330348611694175,0.23523912601230373,0.7967495288207604,-0.7920428762529177,-0.5567461154139588,0.7110793577992895,-0.9924825629717917,-0.6732696927626216,-0.701309513522283,-0.28849851508690694,0.7000638985705798,-0.35627140999611706,-0.39932815373745134,0.11887495875362362,0.5342101661722722,0.478319230872966,-0.30710053654129776,-0.31358437207104134,-0.79684186297016,-0.6876637014018706,-1.1080068058006467,-0.900776127108441,-0.6977134184375006,-0.7692353471351292,-0.9453271370197285,-0.05222619413091445,-0.3909494776529226,-0.2649968401901307,0.6910018761304573,-0.4092702949880454,-0.25192668889595327,-0.2887356295200616,0.3095492895635199,-0.47455950733708446,-1.0780977712372306,2.5001072904368984,-0.7165600951471722,-0.8067585710634839,-0.7496457390107106,-0.33423693041414915,-0.44526265925702685,-0.5971177017559343,-0.5005335266683981,1.4374806252694716,-0.5341112774534816,-0.4161201435254529,-0.43583466404563503,0.29442392868586914,-0.7876378684908876,-0.4212853807807739,-0.7484023421944885,0.4078724442241297,-0.4347891820417371,-0.7105176195458,-1.3172476889780347,-0.8186891760043776,-0.38794876717768423,-0.5490821183052121,-0.7270245124999247,1.3949661121391728,-0.24181989319355535,0.05788383005091846,-0.671723726580508,-0.7278932377910214,-0.7547033886095167,-0.33434283684434607,-0.550949633323254,-0.4585248876051747,0.5855194229844052,-0.3119735270657775,-0.8544324570821072,-0.8227936136191344,-0.0653694288657255,-0.5711852283339715,-0.07178807841357016,-0.4641029579299484,0.060431313963941635,-0.8063457917135326,-0.8705651173501014,-0.7991951511477817,-0.7722969793518688,-0.8422020587598835,-0.9250956365163862,-0.21420391696201097,-0.17765088537962848,-0.47650717449879165,-1.0763089862709925,-0.6318360363109183,-0.4618751168436437
2.9938769,0.6767359359459575,-0.9154504559527001,-0.7394732352648908,0.9625766082952157,1.594733601474595,1.1980096758182928,-0.21424984510924572,0.07299097804684695,-0.2288648018626322,1.0949370405805534,0.6681807096617547,0.4240477893369963,0.16693282137435173,-0.1227987192824429,-0.4696843060731051,-0.25874513293592594,-0.16117261542808037,1.0976753213545758,-0.21267295831765767,1.154257624199172,0.9145828661267461,-0.6612169882090548,-0.9138067410716904,-0.0974284616542076,-1.1715761283354276,-0.595766651539055,-0.9059573843175317,1.1821395188765729,-0.1414997762482456,0.3974450092763211,0.9211208015880157,-0.2438688025159857,0.74889356948181,0.9478520196785309,0.23793235368235355,0.818905197194709,-0.2731264026874556,1.1128134848626745,0.004889430730178557,0.39337847411058346,1.2381611453475734,1.313067316987509,0.21085847058172824,0.06272687563466683,2.318858160184867,-0.040319092540874735,-1.7009530807556035,-4.059832706483443,0.4753165181418604,-0.3172555720534538,3.022836348228989,0.5602735996796637,0.2968053738761509,0.8175024849892423,0.5459879843325985,0.1853732233662504,0.2747122066509966,0.8244984304460592,-0.06864346634153273,-0.3993924767911694,-0.3644078598512466,0.1366239022360758,-0.4202466868100799,-0.256892639463588,-0.31239105905421716,0.3171974787405043,-0.48921643320640307,0.6984547339459941,-0.7356349781567548,0.21364345822554465,-0.5352107656548708,0.03640206144036773,1.5191885941577965,-0.4473940281846318,-0.6244563295912762,0.8054276473410604,0.7799244196886884,-0.5310469799547987,-0.41931999613517784,-0.4440225219698747,2.1932074414918503,0.2143095067513915,-0.21331949234419317,0.5101598460034227,0.8528407038385293,1.5951521861710674,0.832611908508219,0.5173652979638801,0.13336235954257236,0.7521180916398209,-0.34935430604467244,-0.7306578399828686,-1.0525250315397128,-0.4819733486471147,0.056712527371114874,1.4266905480415537,0.6609804832317681,0.3930129150320095,-0.11232123368527835,1.3276235176543927,-0.4621790403390899,-0.08252756782713988,-0.4842689962987484,0.23249015552858743,1.1712758427135295,-0.13402078304086507,-0.42754020583299923,-0.028254485209963764,-0.24101544609025036,-0.17506971570399732,0.7959061510584204,0.8422089746833312,0.6956272485313837,0.7055251827681435,0.23527751013807618,-0.0974100875181011,-0.2137854780671545,-0.17980734008179855,-0.47801272051025395,-0.03858213680017286,1.0995098920970336,0.061155221211458444
